Country,Year,Month,AverageTicketPrice,Visitors
MADAGASCAR,2022,AUGUST,315.94,8.58
MADAGASCAR,2022,NOVEMBER,1468.32,14.84
MADAGASCAR,2023,JANUARY,954.96,59.9
MADAGASCAR,2023,FEBRUARY,655.01,3.74
MADAGASCAR,2023,MARCH,723.74,45.57
MADAGASCAR,2023,MAY,613.56,52.28
MADAGASCAR,2023,JUNE,1147.86,33.35
MADAGASCAR,2023,JULY,410.4,47.84
MADAGASCAR,2023,AUGUST,843.81,66.29
MADAGASCAR,2023,SEPTEMBER,224.01,38.48
MADAGASCAR,2023,OCTOBER,578.36,9.41
MADAGASCAR,2023,DECEMBER,341.49,71.47
DOMINICAN REPUBLIC,2015,FEBRUARY,863.66,38.21
DOMINICAN REPUBLIC,2016,JANUARY,621.85,80.34
DOMINICAN REPUBLIC,2017,FEBRUARY,423.56,43.65
DOMINICAN REPUBLIC,2018,MARCH,489.28,3.22
DOMINICAN REPUBLIC,2018,APRIL,917.0,49.95
DOMINICAN REPUBLIC,2020,JULY,1397.55,63.27
DOMINICAN REPUBLIC,2020,AUGUST,783.68,51.0
DOMINICAN REPUBLIC,2020,NOVEMBER,905.33,73.19
DOMINICAN REPUBLIC,2020,DECEMBER,1290.88,44.44
DOMINICAN REPUBLIC,2021,MAY,1323.82,33.02
DOMINICAN REPUBLIC,2021,AUGUST,1074.03,53.32
DOMINICAN REPUBLIC,2021,SEPTEMBER,444.84,31.21
DOMINICAN REPUBLIC,2022,OCTOBER,901.72,50.82
DOMINICAN REPUBLIC,2023,JANUARY,1055.02,82.18
DOMINICAN REPUBLIC,2023,APRIL,830.29,77.62
DOMINICAN REPUBLIC,2023,SEPTEMBER,1311.71,12.11
DOMINICAN REPUBLIC,2023,NOVEMBER,211.87,40.9
DOMINICAN REPUBLIC,2023,DECEMBER,1175.25,14.51
DOMINICAN REPUBLIC,2015,JULY,1130.8,32.38
DOMINICAN REPUBLIC,2016,AUGUST,640.99,66.99
DOMINICAN REPUBLIC,2017,APRIL,930.12,35.42
DOMINICAN REPUBLIC,2017,JUNE,787.72,56.59
DOMINICAN REPUBLIC,2019,JUNE,368.71,9.02
DOMINICAN REPUBLIC,2019,SEPTEMBER,1345.01,23.66
DOMINICAN REPUBLIC,2019,DECEMBER,1291.46,16.01
DOMINICAN REPUBLIC,2020,JULY,1223.55,85.6
DOMINICAN REPUBLIC,2020,AUGUST,365.49,22.1
DOMINICAN REPUBLIC,2020,SEPTEMBER,1229.9,58.07
DOMINICAN REPUBLIC,2021,JANUARY,843.44,53.54
DOMINICAN REPUBLIC,2022,JANUARY,1241.38,80.41
DOMINICAN REPUBLIC,2022,DECEMBER,1417.42,89.98
PAPUA NEW GUINEA,2015,APRIL,1033.61,39.59
PAPUA NEW GUINEA,2015,AUGUST,747.47,86.62
PAPUA NEW GUINEA,2015,NOVEMBER,1443.19,49.52
PAPUA NEW GUINEA,2016,OCTOBER,1414.61,60.01
PAPUA NEW GUINEA,2017,FEBRUARY,708.37,87.87
PAPUA NEW GUINEA,2017,APRIL,1036.0,52.18
PAPUA NEW GUINEA,2018,JUNE,1047.9,58.22
PAPUA NEW GUINEA,2019,FEBRUARY,365.21,68.37
PAPUA NEW GUINEA,2019,JULY,1075.88,73.33
PAPUA NEW GUINEA,2019,DECEMBER,325.67,53.63
PAPUA NEW GUINEA,2020,JULY,494.06,5.77
PAPUA NEW GUINEA,2020,AUGUST,669.43,53.53
PAPUA NEW GUINEA,2020,OCTOBER,1409.09,40.12
PAPUA NEW GUINEA,2020,DECEMBER,1483.6,17.48
PAPUA NEW GUINEA,2022,JULY,844.82,17.42
PAPUA NEW GUINEA,2022,OCTOBER,963.87,3.0
PAPUA NEW GUINEA,2023,JUNE,779.3,48.92
PAPUA NEW GUINEA,2023,DECEMBER,991.8,33.27
ALBANIA,2015,JANUARY,445.99,17.06
ALBANIA,2015,MAY,281.62,29.15
ALBANIA,2015,NOVEMBER,827.01,51.28
ALBANIA,2016,APRIL,291.59,21.34
ALBANIA,2016,SEPTEMBER,405.39,80.66
ALBANIA,2017,JUNE,988.68,47.68
ALBANIA,2018,FEBRUARY,1003.83,30.06
ALBANIA,2019,JANUARY,699.09,30.92
ALBANIA,2019,MAY,1434.47,79.98
ALBANIA,2019,OCTOBER,244.76,13.36
ALBANIA,2020,APRIL,293.69,80.57
ALBANIA,2020,OCTOBER,1394.99,22.56
ALBANIA,2020,NOVEMBER,944.4,62.63
ALBANIA,2021,MARCH,955.02,67.87
ALBANIA,2021,APRIL,1449.22,48.11
ALBANIA,2021,JUNE,781.3,54.63
ALBANIA,2021,NOVEMBER,1241.09,65.58
ALBANIA,2022,APRIL,284.13,32.73
ALBANIA,2022,NOVEMBER,858.84,73.81
ALBANIA,2023,JANUARY,1030.11,6.33
ALBANIA,2023,FEBRUARY,1100.21,83.2
ALBANIA,2023,MARCH,238.19,56.68
ALBANIA,2023,JULY,908.78,75.65
NEW ZEALAND,2015,DECEMBER,843.38,77.05
NEW ZEALAND,2016,FEBRUARY,200.38,19.26
NEW ZEALAND,2016,AUGUST,641.1,7.23
NEW ZEALAND,2017,JANUARY,912.13,12.28
NEW ZEALAND,2018,JANUARY,311.92,23.94
NEW ZEALAND,2018,FEBRUARY,729.41,70.34
NEW ZEALAND,2018,AUGUST,618.74,14.06
NEW ZEALAND,2019,JANUARY,631.52,49.37
NEW ZEALAND,2019,FEBRUARY,371.7,85.05
NEW ZEALAND,2019,APRIL,1250.36,55.83
NEW ZEALAND,2019,AUGUST,313.68,81.76
NEW ZEALAND,2020,JANUARY,1407.02,42.8
NEW ZEALAND,2020,SEPTEMBER,1110.49,3.62
NEW ZEALAND,2020,OCTOBER,1360.94,72.81
NEW ZEALAND,2021,JUNE,1179.19,40.09
NEW ZEALAND,2021,JULY,636.17,38.18
NEW ZEALAND,2022,FEBRUARY,442.61,86.5
NEW ZEALAND,2022,APRIL,945.12,45.04
NEW ZEALAND,2022,MAY,350.69,53.12
NEW ZEALAND,2022,NOVEMBER,916.88,41.43
NEW ZEALAND,2023,AUGUST,1161.5,1.59
NIGERIA,2015,JANUARY,338.92,37.4
NIGERIA,2015,FEBRUARY,452.82,60.46
NIGERIA,2015,MARCH,281.86,38.78
NIGERIA,2015,MAY,1429.3,6.95
NIGERIA,2015,JUNE,1496.58,23.68
NIGERIA,2015,JULY,986.91,2.64
NIGERIA,2015,OCTOBER,966.57,60.34
NIGERIA,2015,NOVEMBER,899.25,9.88
NIGERIA,2015,DECEMBER,1418.46,70.46
NIGERIA,2016,JANUARY,446.2,32.31
NIGERIA,2016,FEBRUARY,1440.52,34.22
NIGERIA,2016,MARCH,516.49,17.3
NIGERIA,2016,APRIL,265.17,7.51
NIGERIA,2016,MAY,1293.46,88.99
NIGERIA,2016,JUNE,578.34,66.67
NIGERIA,2016,JULY,1349.25,83.27
NIGERIA,2016,SEPTEMBER,303.12,51.79
NIGERIA,2016,DECEMBER,580.85,52.42
NIGERIA,2017,JANUARY,783.6,8.04
NIGERIA,2017,FEBRUARY,1457.88,5.4
NIGERIA,2017,MARCH,1359.69,81.04
NIGERIA,2017,APRIL,855.4,13.98
NIGERIA,2017,MAY,470.46,81.51
NIGERIA,2017,JUNE,1217.14,60.25
NIGERIA,2017,JULY,1479.79,9.81
NIGERIA,2017,AUGUST,796.52,39.97
NIGERIA,2017,SEPTEMBER,353.48,36.11
NIGERIA,2017,OCTOBER,1201.88,36.6
NIGERIA,2017,NOVEMBER,234.57,20.78
NIGERIA,2017,DECEMBER,1119.91,69.43
NIGERIA,2018,JANUARY,444.6,44.72
NIGERIA,2018,FEBRUARY,1115.07,57.16
NIGERIA,2018,MARCH,343.12,86.12
NIGERIA,2018,APRIL,607.62,45.49
NIGERIA,2018,MAY,1274.62,33.41
NIGERIA,2018,JUNE,465.22,54.3
NIGERIA,2018,AUGUST,455.07,13.16
NIGERIA,2018,SEPTEMBER,1144.37,61.44
NIGERIA,2018,OCTOBER,1457.86,16.23
NIGERIA,2018,NOVEMBER,708.92,49.11
NIGERIA,2018,DECEMBER,1135.85,65.24
NIGERIA,2019,JANUARY,1134.6,82.04
NIGERIA,2019,FEBRUARY,524.43,3.82
NIGERIA,2019,MARCH,803.57,73.91
NIGERIA,2019,APRIL,1341.87,3.91
NIGERIA,2019,JUNE,964.58,9.22
NIGERIA,2019,JULY,312.54,80.98
NIGERIA,2019,AUGUST,750.29,17.5
NIGERIA,2019,SEPTEMBER,607.55,28.29
NIGERIA,2019,OCTOBER,319.24,81.13
NIGERIA,2019,DECEMBER,1466.51,25.88
NIGERIA,2020,JANUARY,250.85,50.76
NIGERIA,2020,APRIL,448.38,23.54
NIGERIA,2020,JULY,757.03,68.46
NIGERIA,2020,AUGUST,1294.68,18.84
NIGERIA,2020,SEPTEMBER,1491.31,17.31
NIGERIA,2020,OCTOBER,1036.79,28.23
NIGERIA,2020,NOVEMBER,598.75,54.25
NIGERIA,2020,DECEMBER,494.37,34.63
NIGERIA,2021,MARCH,607.86,72.37
NIGERIA,2021,APRIL,464.88,22.33
NIGERIA,2021,JULY,512.96,48.22
NIGERIA,2021,AUGUST,783.91,88.27
NIGERIA,2021,SEPTEMBER,497.63,58.32
NIGERIA,2021,OCTOBER,462.18,19.28
NIGERIA,2021,NOVEMBER,766.39,78.74
NIGERIA,2021,DECEMBER,368.74,76.17
NIGERIA,2022,JANUARY,995.96,30.16
NIGERIA,2022,FEBRUARY,872.0,28.71
NIGERIA,2022,MARCH,1394.84,75.8
NIGERIA,2022,APRIL,1207.91,38.81
NIGERIA,2022,MAY,813.93,14.92
NIGERIA,2022,JUNE,488.62,41.45
NIGERIA,2022,JULY,302.24,76.14
NIGERIA,2022,AUGUST,602.89,53.44
NIGERIA,2022,SEPTEMBER,1140.77,81.16
NIGERIA,2022,OCTOBER,421.12,10.92
NIGERIA,2023,JANUARY,813.29,67.77
NIGERIA,2023,FEBRUARY,609.02,14.32
NIGERIA,2023,APRIL,429.94,83.88
NIGERIA,2023,MAY,249.94,72.02
NIGERIA,2023,JUNE,220.93,39.95
NIGERIA,2023,JULY,797.48,54.57
NIGERIA,2023,AUGUST,358.4,42.79
NIGERIA,2023,SEPTEMBER,380.43,65.81
NIGERIA,2023,NOVEMBER,1355.45,12.43
NIGERIA,2023,DECEMBER,1150.2,58.99
SAO TOME AND PRINCIPE,2015,FEBRUARY,1131.54,42.67
SAO TOME AND PRINCIPE,2015,SEPTEMBER,1100.06,73.42
SAO TOME AND PRINCIPE,2016,APRIL,883.16,31.95
SAO TOME AND PRINCIPE,2016,NOVEMBER,204.61,15.63
SAO TOME AND PRINCIPE,2017,JUNE,916.68,28.03
SAO TOME AND PRINCIPE,2017,SEPTEMBER,584.41,85.64
SAO TOME AND PRINCIPE,2017,OCTOBER,663.55,45.54
SAO TOME AND PRINCIPE,2017,NOVEMBER,783.7,34.82
SAO TOME AND PRINCIPE,2019,AUGUST,822.53,45.91
SAO TOME AND PRINCIPE,2019,NOVEMBER,1115.71,79.41
SAO TOME AND PRINCIPE,2020,JANUARY,1380.17,77.19
SAO TOME AND PRINCIPE,2020,MARCH,285.78,83.48
SAO TOME AND PRINCIPE,2020,OCTOBER,615.47,20.2
SAO TOME AND PRINCIPE,2021,JANUARY,965.97,49.88
SAO TOME AND PRINCIPE,2021,JULY,1056.37,17.94
SAO TOME AND PRINCIPE,2023,MARCH,956.14,26.42
SAO TOME AND PRINCIPE,2023,APRIL,410.6,77.55
SAO TOME AND PRINCIPE,2023,OCTOBER,686.81,32.96
BANGLADESH,2015,APRIL,697.53,17.14
BANGLADESH,2015,JULY,256.15,79.15
BANGLADESH,2015,AUGUST,1374.69,65.05
BANGLADESH,2015,OCTOBER,1490.67,29.78
BANGLADESH,2017,MAY,948.77,21.41
BANGLADESH,2017,JUNE,1078.13,30.05
BANGLADESH,2017,JULY,631.74,58.52
BANGLADESH,2017,SEPTEMBER,275.4,89.15
BANGLADESH,2017,DECEMBER,1123.2,22.18
BANGLADESH,2018,FEBRUARY,442.41,83.45
BANGLADESH,2018,MAY,1409.99,42.48
BANGLADESH,2020,MARCH,579.41,44.71
BANGLADESH,2020,SEPTEMBER,799.76,78.39
BANGLADESH,2020,OCTOBER,1490.73,18.08
BANGLADESH,2021,AUGUST,863.4,71.82
BANGLADESH,2021,SEPTEMBER,633.85,67.92
BANGLADESH,2021,OCTOBER,1418.65,29.86
BANGLADESH,2022,MAY,360.63,59.31
BANGLADESH,2022,DECEMBER,1476.04,59.89
BANGLADESH,2023,FEBRUARY,340.62,84.54
BANGLADESH,2023,JUNE,810.18,85.04
BANGLADESH,2023,SEPTEMBER,606.57,82.93
BANGLADESH,2023,NOVEMBER,766.15,88.2
LATVIA,2015,JANUARY,1078.22,5.59
LATVIA,2015,MARCH,1426.73,22.11
LATVIA,2015,APRIL,353.22,7.21
LATVIA,2015,JULY,1420.65,60.96
LATVIA,2015,AUGUST,1378.77,6.4
LATVIA,2015,SEPTEMBER,677.89,88.7
LATVIA,2015,OCTOBER,317.73,8.49
LATVIA,2015,DECEMBER,206.36,64.39
LATVIA,2016,JANUARY,352.74,41.91
LATVIA,2016,FEBRUARY,515.18,28.71
LATVIA,2016,MARCH,789.72,72.56
LATVIA,2016,APRIL,710.21,27.09
LATVIA,2016,MAY,568.77,36.68
LATVIA,2016,JULY,1377.18,8.85
LATVIA,2016,AUGUST,803.86,32.98
LATVIA,2016,OCTOBER,777.25,25.53
LATVIA,2016,NOVEMBER,630.01,53.79
LATVIA,2016,DECEMBER,1410.91,32.26
LATVIA,2017,JANUARY,488.19,80.7
LATVIA,2017,FEBRUARY,435.51,32.31
LATVIA,2017,MARCH,1411.36,29.33
LATVIA,2017,APRIL,790.66,59.76
LATVIA,2017,MAY,691.03,75.68
LATVIA,2017,JUNE,429.74,34.75
LATVIA,2017,SEPTEMBER,942.72,6.63
LATVIA,2017,OCTOBER,899.44,28.22
LATVIA,2017,NOVEMBER,453.76,85.36
LATVIA,2017,DECEMBER,212.35,58.23
LATVIA,2018,JANUARY,1342.18,77.19
LATVIA,2018,FEBRUARY,1397.15,14.53
LATVIA,2018,APRIL,576.95,56.12
LATVIA,2018,MAY,1077.7,74.39
LATVIA,2018,JUNE,525.49,32.17
LATVIA,2018,JULY,867.59,76.1
LATVIA,2018,AUGUST,698.02,58.87
LATVIA,2018,SEPTEMBER,745.39,50.81
LATVIA,2018,OCTOBER,321.31,44.36
LATVIA,2018,NOVEMBER,461.6,39.75
LATVIA,2018,DECEMBER,443.21,4.07
LATVIA,2019,JANUARY,736.11,74.9
LATVIA,2019,FEBRUARY,1190.05,30.92
LATVIA,2019,APRIL,784.88,12.99
LATVIA,2019,MAY,260.14,45.99
LATVIA,2019,JUNE,1303.87,86.18
LATVIA,2019,JULY,1240.58,24.39
LATVIA,2019,SEPTEMBER,1029.71,45.06
LATVIA,2019,OCTOBER,1396.04,22.84
LATVIA,2019,DECEMBER,280.46,54.28
LATVIA,2020,JANUARY,1222.36,24.18
LATVIA,2020,FEBRUARY,564.12,34.28
LATVIA,2020,MARCH,1405.98,54.34
LATVIA,2020,APRIL,512.76,75.32
LATVIA,2020,MAY,1050.65,84.81
LATVIA,2020,JUNE,459.84,88.46
LATVIA,2020,JULY,1153.66,57.87
LATVIA,2020,SEPTEMBER,278.61,31.03
LATVIA,2020,OCTOBER,272.38,62.61
LATVIA,2020,NOVEMBER,428.29,27.15
LATVIA,2020,DECEMBER,1289.63,10.5
LATVIA,2021,JANUARY,498.03,23.24
LATVIA,2021,FEBRUARY,1001.19,60.98
LATVIA,2021,MARCH,646.56,47.48
LATVIA,2021,APRIL,1479.97,34.74
LATVIA,2021,MAY,1250.14,72.98
LATVIA,2021,JUNE,1267.88,71.77
LATVIA,2021,JULY,536.28,43.63
LATVIA,2021,AUGUST,1147.09,72.12
LATVIA,2021,SEPTEMBER,875.16,28.43
LATVIA,2021,OCTOBER,1097.96,24.09
LATVIA,2021,NOVEMBER,385.51,65.1
LATVIA,2022,JANUARY,1116.2,8.34
LATVIA,2022,FEBRUARY,819.7,71.47
LATVIA,2022,APRIL,924.58,33.03
LATVIA,2022,JULY,1202.71,70.42
LATVIA,2022,AUGUST,1342.58,48.07
LATVIA,2022,SEPTEMBER,1414.99,54.9
LATVIA,2022,NOVEMBER,931.87,35.04
LATVIA,2023,JANUARY,1059.57,77.97
LATVIA,2023,FEBRUARY,1496.4,70.8
LATVIA,2023,MARCH,1180.89,66.48
LATVIA,2023,JULY,563.22,35.26
LATVIA,2023,AUGUST,1137.85,29.86
LATVIA,2023,SEPTEMBER,1234.96,37.98
LATVIA,2023,OCTOBER,746.44,15.84
LATVIA,2023,NOVEMBER,1489.37,50.36
NICARAGUA,2015,NOVEMBER,674.97,13.15
NICARAGUA,2016,SEPTEMBER,1093.77,5.28
NICARAGUA,2018,JUNE,441.34,65.5
NICARAGUA,2018,JULY,660.75,25.83
NICARAGUA,2018,SEPTEMBER,335.38,70.45
NICARAGUA,2019,SEPTEMBER,556.5,25.19
NICARAGUA,2019,OCTOBER,897.89,27.22
NICARAGUA,2019,DECEMBER,1439.52,18.69
NICARAGUA,2020,JUNE,1147.02,85.0
NICARAGUA,2020,AUGUST,570.23,6.81
NICARAGUA,2021,APRIL,1270.5,69.4
NICARAGUA,2021,JULY,1458.28,19.23
NICARAGUA,2022,SEPTEMBER,810.78,43.6
NICARAGUA,2023,OCTOBER,1389.39,21.32
ZAMBIA,2015,JANUARY,655.93,78.5
ZAMBIA,2015,FEBRUARY,813.63,35.33
ZAMBIA,2015,MARCH,1214.2,44.98
ZAMBIA,2015,APRIL,1223.81,23.54
ZAMBIA,2015,MAY,1317.39,41.36
ZAMBIA,2015,JUNE,1224.51,37.75
ZAMBIA,2015,JULY,970.12,47.33
ZAMBIA,2015,AUGUST,1422.62,14.67
ZAMBIA,2015,OCTOBER,226.0,43.41
ZAMBIA,2015,DECEMBER,329.64,32.04
ZAMBIA,2016,JANUARY,1035.95,24.44
ZAMBIA,2016,FEBRUARY,765.1,9.59
ZAMBIA,2016,MARCH,737.97,75.79
ZAMBIA,2016,MAY,1493.18,12.77
ZAMBIA,2016,JUNE,1004.61,39.73
ZAMBIA,2016,AUGUST,1124.6,45.92
ZAMBIA,2016,SEPTEMBER,916.02,29.39
ZAMBIA,2016,NOVEMBER,1138.95,46.94
ZAMBIA,2017,FEBRUARY,276.76,11.01
ZAMBIA,2017,MARCH,895.36,15.56
ZAMBIA,2017,APRIL,973.01,44.3
ZAMBIA,2017,MAY,496.24,73.55
ZAMBIA,2017,JUNE,1381.78,76.49
ZAMBIA,2017,AUGUST,1340.17,37.03
ZAMBIA,2017,SEPTEMBER,1490.26,28.43
ZAMBIA,2017,OCTOBER,472.02,51.09
ZAMBIA,2017,DECEMBER,1057.93,12.8
ZAMBIA,2018,JANUARY,1044.58,48.33
ZAMBIA,2018,FEBRUARY,333.48,54.81
ZAMBIA,2018,MARCH,427.04,76.85
ZAMBIA,2018,APRIL,1352.7,16.99
ZAMBIA,2018,JUNE,443.99,23.34
ZAMBIA,2018,SEPTEMBER,786.06,10.54
ZAMBIA,2018,OCTOBER,1460.09,34.99
ZAMBIA,2018,NOVEMBER,593.12,74.02
ZAMBIA,2018,DECEMBER,551.24,7.65
ZAMBIA,2019,JANUARY,707.64,1.86
ZAMBIA,2019,FEBRUARY,936.62,15.51
ZAMBIA,2019,MARCH,682.98,24.36
ZAMBIA,2019,MAY,615.75,20.21
ZAMBIA,2019,JULY,1190.28,29.07
ZAMBIA,2019,AUGUST,1329.83,56.09
ZAMBIA,2019,SEPTEMBER,930.18,89.26
ZAMBIA,2019,OCTOBER,1025.73,16.7
ZAMBIA,2019,NOVEMBER,708.75,28.11
ZAMBIA,2019,DECEMBER,520.76,4.29
ZAMBIA,2020,JANUARY,241.85,24.59
ZAMBIA,2020,FEBRUARY,330.96,2.23
ZAMBIA,2020,MARCH,1182.95,70.56
ZAMBIA,2020,MAY,659.2,45.44
ZAMBIA,2020,JUNE,951.68,13.48
ZAMBIA,2020,AUGUST,880.91,79.2
ZAMBIA,2020,SEPTEMBER,742.39,12.53
ZAMBIA,2020,DECEMBER,825.8,29.59
ZAMBIA,2021,JANUARY,636.11,55.13
ZAMBIA,2021,FEBRUARY,491.39,2.26
ZAMBIA,2021,MARCH,862.84,71.63
ZAMBIA,2021,MAY,264.04,63.76
ZAMBIA,2021,JUNE,631.24,19.24
ZAMBIA,2021,JULY,1137.6,1.52
ZAMBIA,2021,AUGUST,1392.28,67.2
ZAMBIA,2021,SEPTEMBER,819.07,13.42
ZAMBIA,2021,OCTOBER,270.76,10.81
ZAMBIA,2021,NOVEMBER,838.59,87.88
ZAMBIA,2021,DECEMBER,578.21,58.48
ZAMBIA,2022,JANUARY,781.1,60.58
ZAMBIA,2022,FEBRUARY,586.93,67.9
ZAMBIA,2022,MARCH,1235.46,16.7
ZAMBIA,2022,MAY,439.42,34.12
ZAMBIA,2022,JUNE,849.79,54.75
ZAMBIA,2022,JULY,1450.94,49.86
ZAMBIA,2022,SEPTEMBER,1496.5,21.72
ZAMBIA,2022,OCTOBER,826.08,45.12
ZAMBIA,2022,NOVEMBER,316.57,35.1
ZAMBIA,2022,DECEMBER,1406.97,22.69
ZAMBIA,2023,JANUARY,1109.33,17.37
ZAMBIA,2023,FEBRUARY,576.71,69.69
ZAMBIA,2023,MARCH,538.37,67.92
ZAMBIA,2023,APRIL,1359.39,13.53
ZAMBIA,2023,MAY,670.51,71.26
ZAMBIA,2023,JUNE,772.54,46.79
ZAMBIA,2023,SEPTEMBER,765.01,64.88
ZAMBIA,2023,NOVEMBER,1004.6,4.78
ZAMBIA,2023,DECEMBER,1118.5,48.05
NICARAGUA,2015,JANUARY,219.55,5.39
NICARAGUA,2015,FEBRUARY,1328.22,47.0
NICARAGUA,2015,MARCH,1207.3,88.31
NICARAGUA,2015,APRIL,781.2,6.15
NICARAGUA,2015,MAY,1367.74,17.55
NICARAGUA,2015,JUNE,857.66,18.37
NICARAGUA,2015,JULY,507.2,73.36
NICARAGUA,2015,AUGUST,271.01,5.4
NICARAGUA,2015,SEPTEMBER,491.4,16.96
NICARAGUA,2015,OCTOBER,1378.16,53.81
NICARAGUA,2015,DECEMBER,759.0,54.38
NICARAGUA,2016,JANUARY,364.72,78.56
NICARAGUA,2016,FEBRUARY,218.02,33.49
NICARAGUA,2016,MARCH,972.82,25.75
NICARAGUA,2016,APRIL,1038.2,53.23
NICARAGUA,2016,MAY,1289.05,29.67
NICARAGUA,2016,JUNE,1100.22,61.62
NICARAGUA,2016,JULY,991.01,83.19
NICARAGUA,2016,AUGUST,268.48,41.04
NICARAGUA,2016,OCTOBER,885.39,49.32
NICARAGUA,2016,NOVEMBER,1215.62,33.52
NICARAGUA,2016,DECEMBER,261.81,76.56
NICARAGUA,2017,JANUARY,1489.23,4.97
NICARAGUA,2017,FEBRUARY,806.55,41.76
NICARAGUA,2017,MARCH,304.3,19.48
NICARAGUA,2017,APRIL,828.1,31.71
NICARAGUA,2017,MAY,1137.43,84.58
NICARAGUA,2017,JUNE,1403.77,40.83
NICARAGUA,2017,JULY,333.26,31.19
NICARAGUA,2017,AUGUST,944.71,73.83
NICARAGUA,2017,SEPTEMBER,769.4,70.69
NICARAGUA,2017,OCTOBER,1427.52,32.47
NICARAGUA,2017,NOVEMBER,606.7,89.86
NICARAGUA,2017,DECEMBER,1270.83,4.08
NICARAGUA,2018,JANUARY,225.39,66.14
NICARAGUA,2018,FEBRUARY,898.54,68.24
NICARAGUA,2018,MARCH,829.91,14.4
NICARAGUA,2018,APRIL,538.85,44.82
NICARAGUA,2018,MAY,923.24,49.38
NICARAGUA,2018,AUGUST,668.02,65.8
NICARAGUA,2018,OCTOBER,1284.8,79.76
NICARAGUA,2018,NOVEMBER,1086.53,52.99
NICARAGUA,2018,DECEMBER,695.58,31.35
NICARAGUA,2019,JANUARY,1017.67,17.6
NICARAGUA,2019,FEBRUARY,848.9,43.31
NICARAGUA,2019,MARCH,839.62,60.28
NICARAGUA,2019,APRIL,978.27,81.92
NICARAGUA,2019,MAY,335.25,9.57
NICARAGUA,2019,JUNE,536.01,28.64
NICARAGUA,2019,JULY,426.63,68.57
NICARAGUA,2019,AUGUST,1257.71,1.72
NICARAGUA,2019,NOVEMBER,1124.43,88.59
NICARAGUA,2020,JANUARY,265.2,15.04
NICARAGUA,2020,FEBRUARY,490.78,88.65
NICARAGUA,2020,MARCH,635.68,71.11
NICARAGUA,2020,APRIL,609.48,28.12
NICARAGUA,2020,MAY,1071.58,12.74
NICARAGUA,2020,JULY,1026.96,20.61
NICARAGUA,2020,SEPTEMBER,250.25,7.3
NICARAGUA,2020,OCTOBER,1041.26,36.02
NICARAGUA,2020,NOVEMBER,915.96,18.47
NICARAGUA,2020,DECEMBER,484.04,23.55
NICARAGUA,2021,JANUARY,922.61,12.07
NICARAGUA,2021,FEBRUARY,699.95,47.0
NICARAGUA,2021,MARCH,854.37,16.71
NICARAGUA,2021,MAY,789.39,75.82
NICARAGUA,2021,JUNE,951.24,76.22
NICARAGUA,2021,AUGUST,847.21,42.87
NICARAGUA,2021,SEPTEMBER,901.84,28.23
NICARAGUA,2021,OCTOBER,1288.15,34.31
NICARAGUA,2021,NOVEMBER,264.33,77.89
NICARAGUA,2021,DECEMBER,1314.7,1.51
NICARAGUA,2022,JANUARY,1044.5,31.52
NICARAGUA,2022,FEBRUARY,1057.08,2.71
NICARAGUA,2022,MARCH,515.43,31.63
NICARAGUA,2022,APRIL,1360.83,35.8
NICARAGUA,2022,MAY,762.82,64.07
NICARAGUA,2022,JUNE,1129.47,63.27
NICARAGUA,2022,JULY,1286.74,19.36
NICARAGUA,2022,AUGUST,1291.95,41.59
NICARAGUA,2022,OCTOBER,1255.68,8.12
NICARAGUA,2022,NOVEMBER,831.81,38.7
NICARAGUA,2022,DECEMBER,445.57,69.34
NICARAGUA,2023,JANUARY,1327.15,10.2
NICARAGUA,2023,FEBRUARY,1362.15,49.0
NICARAGUA,2023,MARCH,832.17,76.36
NICARAGUA,2023,APRIL,613.48,17.45
NICARAGUA,2023,MAY,754.69,20.15
NICARAGUA,2023,JUNE,827.8,57.9
NICARAGUA,2023,JULY,1057.65,59.3
NICARAGUA,2023,AUGUST,306.07,5.99
NICARAGUA,2023,SEPTEMBER,671.36,24.52
NICARAGUA,2023,NOVEMBER,1051.03,87.29
NICARAGUA,2023,DECEMBER,1475.73,53.42
BOTSWANA,2015,FEBRUARY,1353.64,18.69
BOTSWANA,2015,MARCH,593.3,22.32
BOTSWANA,2015,APRIL,354.27,73.27
BOTSWANA,2015,MAY,469.4,11.97
BOTSWANA,2015,JUNE,525.5,15.99
BOTSWANA,2015,JULY,251.6,14.46
BOTSWANA,2015,AUGUST,1154.54,15.96
BOTSWANA,2015,SEPTEMBER,805.38,65.67
BOTSWANA,2015,OCTOBER,714.6,23.33
BOTSWANA,2015,NOVEMBER,634.62,88.19
BOTSWANA,2015,DECEMBER,811.61,77.41
BOTSWANA,2016,JANUARY,486.31,11.96
BOTSWANA,2016,FEBRUARY,1456.72,19.92
BOTSWANA,2016,MAY,907.11,17.78
BOTSWANA,2016,JUNE,1102.44,79.01
BOTSWANA,2016,JULY,562.96,68.54
BOTSWANA,2016,AUGUST,440.52,73.36
BOTSWANA,2016,DECEMBER,1033.25,43.9
BOTSWANA,2017,FEBRUARY,856.71,58.38
BOTSWANA,2017,APRIL,1122.29,8.01
BOTSWANA,2017,JUNE,1394.76,56.27
BOTSWANA,2017,JULY,1201.13,75.03
BOTSWANA,2017,AUGUST,228.43,72.98
BOTSWANA,2017,SEPTEMBER,773.56,33.83
BOTSWANA,2017,OCTOBER,401.79,63.76
BOTSWANA,2017,NOVEMBER,1055.86,41.85
